,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
487, a court designated by Karimnia, a court designated by Kylie,,15298,466
488, a court designated by Detlef, a court designated by Gabriela,,71,7896
489, by the respondent Onay, by the respondent Danielle,,333,282
490, by the respondent MacDuff, by the respondent Jocelyn,,2066,30024
491, case and advocate Tuan, case and advocate Tanya,,9041,32028
492, was represented by Bader, was represented by Tonya,,6475,66
493, by the applicant's representative Lozano, by the applicant's representative Annette,,4692,442
494, by the applicant's representative Mateos, by the applicant's representative Debbie,,375,48036
495, was represented by Helen, was represented by Justin,,23442,20839
496, by the applicant Havva, by the applicant Brianna,,6156,9045
497, a court designated by Doctor, a court designated by Jessica,,15058,29489
498, a court designated by Kamuran, a court designated by Shelia,,22017,19702
499, by the respondent Pietrzak, by the respondent Renee,,518,70
500, by the applicant's representative Önder, by the applicant's representative Yolanda,,491,7447
501, was represented by Hasslund, was represented by Brendan,,45815,44815
502, case and advocate Kumral, case and advocate Kristen,,1544,257
503, by the applicant's representative Kadir, by the applicant's representative Kimberly,,343,314
504, was represented by January, was represented by Donna,,4247,35436
505, by the applicant Reavey, by the applicant Renee,,90,70
506, was represented by Ryckie, was represented by Kylie,,466,466
507, a court designated by Bayer, a court designated by Bridget,,4071,13776
508, by the respondent Cantürk, by the respondent Jacqueline,,76,4115
509, a court designated by Lisiak, a court designated by Adrienne,,518,570
510, case and advocate Pietras, case and advocate Alexis,,6230,261
511, case and advocate Krosta, case and advocate Denise,,18233,885
512, was represented by Mooren, was represented by Pamela,,79,7896
513, was represented by Guy, was represented by Nicole,,22757,37930
514, a court designated by Čeh, a court designated by Cheyenne,,11430,22217
515, a court designated by Karwowski, a court designated by Cheyenne,,15767,22217
516, was represented by Arsu, was represented by Cynthia,,3467,36005
517, a court designated by Nowicki, a court designated by Tiffany,,40176,50177
518, a court designated by Adele, a court designated by Tristan,,282,7399
519, the expert TJ, the expert Debbie,,43,48036
520, case and advocate McGrath, case and advocate Gabriela,,506,7896
521, by the respondent Abrahams, by the respondent Desiree,,1317,70
522, the expert Fragner, the expert Lori,,25823,8885
523, by the respondent Langham, by the respondent Lori,,3964,8885
524, by the respondent Legros, by the respondent Cynthia,,2921,36005
525, a court designated by Cancio, a court designated by Gabriella,,900,5021
526, case and advocate Meyer, case and advocate Maria,,30944,17100
527, case and advocate hearings, case and advocate Robert,,26388,6911
528, was represented by Del, was represented by Leonard,,6304,27708
529, case and advocate Arı, case and advocate Natasha,,5588,22967
530, by the applicant Grabher, by the applicant Courtney,,379,2191
531, a court designated by Pachnik, a court designated by Eileen,,16825,257
532, by the applicant's representative Hugh, by the applicant's representative William,,29835,7252
533, case and advocate Daría, case and advocate Meghan,,6336,5582
534, by the respondent Sahro, by the respondent Ruben,,287,257
535, was represented by Erseven, was represented by Stacy,,23587,1974
536, case and advocate Lundqvist, case and advocate Yvonne,,49906,570
537, by the applicant Mackle, by the applicant Jodi,,282,26206
538, case and advocate Otegi, case and advocate Kaitlyn,,7311,13931
539, was represented by Beltrán, was represented by Abigail,,9435,647
540, was represented by Jordan, was represented by James,,13268,5490
541, a court designated by Walsh, a court designated by Paul,,36360,5171
542, by the applicant's representative Zuhal, by the applicant's representative Desiree,,5590,70
543, a court designated by Banasik, a court designated by Annette,,1479,442
544, by the applicant's representative Pax, by the applicant's representative Alicia,,991,571
545, by the applicant Bulen, by the applicant Carolyn,,257,1362
546, was represented by Barron, was represented by Jodi,,1406,26206
547, case and advocate Paschinger, case and advocate Tabitha,,4940,66
548, by the applicant's representative Jakupovic, by the applicant's representative Jacqueline,,32733,4115
549, by the applicant Vedide, by the applicant Jacqueline,,504,4115
550, by the applicant's representative Osman, by the applicant's representative Vanessa,,1342,15959
551, case and advocate Urszula, case and advocate Yolanda,,3627,7447
552, a court designated by Hanne, a court designated by Shelly,,570,314
553, a court designated by Korgul, a court designated by Cheyenne,,335,22217
554, case and advocate Technology, case and advocate Charles,,10784,8444
555, a court designated by Halim, a court designated by Johnathan,,303,10511
556, was represented by Johannes, was represented by Justin,,41474,20839
557, by the applicant Lang, by the applicant James,,18232,5490
558, by the applicant Loukis, by the applicant Yvonne,,261,570
559, by the applicant Erdim, by the applicant Stacy,,4528,1974
560, case and advocate SOJKA, case and advocate Jacqueline,,24338,4115
561, case and advocate Fikri, case and advocate Alejandro,,363,33998
562, a court designated by Helmut, a court designated by Tammy,,10082,2577
563, the expert Bergemann, the expert Kristina,,39480,1758
564, by the applicant's representative Convening, by the applicant's representative Vickie,,272,466
565, by the respondent Cibicki, by the respondent Jacqueline,,40176,4115
566, by the respondent Philippe, by the respondent Paul,,46425,5171
567, by the applicant's representative Hildegard, by the applicant's representative Darlene,,36964,1751
568, by the respondent Balbas, by the respondent Shelly,,10352,314
569, a court designated by François, a court designated by Billy,,44987,19669
570, a court designated by Christian, a court designated by Catherine,,6416,23425
571, a court designated by Lorraine, a court designated by Cathy,,12737,7822
572, by the applicant's representative Biçer, by the applicant's representative Jacqueline,,254,4115
573, was represented by Borrego, was represented by Caitlyn,,80,13931
574, case and advocate Czaus, case and advocate Jocelyn,,666,30024
575, by the respondent Steiger, by the respondent Stacey,,8047,32175
576, by the applicant Leach, by the applicant Cindy,,607,38574
577, by the applicant Ganna, by the applicant Jasmine,,9045,35760
578, by the applicant Thune, by the applicant Evelyn,,2517,30024
579, case and advocate Akgül, case and advocate Abigail,,33472,647
580, by the applicant Hagstrom, by the applicant Stacey,,27621,32175
581, by the applicant's representative Bessire, by the applicant's representative Alicia,,603,571
582, by the applicant's representative Martina, by the applicant's representative Alisha,,1758,25059
583, case and advocate Johannessen, case and advocate Michele,,48540,48056
584, by the respondent Michaelidou, by the respondent Kaitlin,,276,3642
585, a court designated by Ataman, a court designated by Brittney,,14990,2191
586, by the applicant's representative Aslan, by the applicant's representative Janice,,13409,547
587, a court designated by Uğur, a court designated by Alejandro,,321,33998
588, the expert Brooks, the expert Margaret,,26066,20145
589, by the respondent Sibilski, by the respondent Kaitlyn,,9327,13931
590, the expert Musa, the expert Kimberly,,66,314
591, by the applicant Tendik, by the applicant Abigail,,1479,647
592, by the applicant Blum, by the applicant Sergio,,360,40807
593, by the respondent Almesberger, by the respondent Kirsten,,24423,257
594, by the respondent Saim, by the respondent Sabrina,,1468,29814
595, by the respondent Şenses, by the respondent Eileen,,5060,257
596, the expert Bono, the expert Jeffery,,80,1771
597, by the applicant Lubberger, by the applicant Sonia,,24423,9409
598, a court designated by Donnell, a court designated by Sheila,,16847,8807
599, a court designated by Picasso, a court designated by Kristine,,26341,460
600, by the applicant Nugent, by the applicant Reginald,,290,69
601, a court designated by Altınay, a court designated by Jacqueline,,333,4115
602, by the applicant's representative Savvas, by the applicant's representative Kelsey,,9210,5462
603, by the applicant's representative Federal, by the applicant's representative Gregory,,7671,28991
604, was represented by Granberg, was represented by Brandy,,4978,13183
605, by the applicant's representative Lemejda, by the applicant's representative Yolanda,,1473,7447
606, by the applicant Uli, by the applicant Denise,,965,885
607, by the respondent Refik, by the respondent Darren,,1479,445
608, by the respondent Bertelsen, by the respondent Zachary,,46323,552
609, was represented by Andreas, was represented by Angel,,45940,18354
610, by the applicant Sofiika, by the applicant Kaitlin,,11825,3642
611, the expert Coetzee, the expert Abigail,,1796,647
612, a court designated by Görsav, a court designated by Rachael,,580,4696
613, by the applicant's representative Janusz, by the applicant's representative Jacqueline,,91,4115
614, by the respondent Alsaker, by the respondent Kaitlyn,,4584,13931
615, was represented by Lizut, was represented by Audrey,,307,5292
616, by the applicant's representative Yule, by the applicant's representative Dustin,,1657,249
617, by the applicant's representative Brigitte, by the applicant's representative Alexis,,50161,261
618, by the applicant's representative Glidewell, by the applicant's representative Caitlin,,4714,3642
619, by the respondent Muzik, by the respondent Jermaine,,1479,6529
620, by the respondent Gierlinger, by the respondent Reginald,,46308,69
621, case and advocate Evi, case and advocate Suzanne,,74,17416
622, case and advocate née, case and advocate Misty,,7678,90
623, by the respondent Alois, by the respondent Corey,,10225,90
