,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
490, by the applicant's representative hearings, by the applicant's representative Kenneth,,18921,23632
491, by the respondent Del, by the respondent Ryan,,4216,6047
492, case and advocate Arı, case and advocate Monique,,30102,2350
493, by the respondent Grabher, by the respondent Angie,,372,494
494, case and advocate Hugh, case and advocate Nathaniel,,25464,49536
495, a court designated by Daría, a court designated by Renee,,29690,1453
496, by the applicant Sahro, by the applicant Kristin,,305,259
497, by the respondent Erseven, by the respondent Briana,,26548,2271
498, a court designated by Lundqvist, a court designated by Alyssa,,396,64
499, was represented by Mackle, was represented by Meghan,,293,6064
500, by the applicant's representative Otegi, by the applicant's representative Rachael,,12397,3010
501, by the respondent Beltrán, by the respondent Mikayla,,21162,5031
502, a court designated by Jordan, a court designated by Brandon,,8078,14328
503, by the respondent Walsh, by the respondent Richard,,24104,6219
504, case and advocate Zuhal, case and advocate Gabriella,,282,12627
505, was represented by Pax, was represented by Thomas,,48008,5658
506, by the respondent Bulen, by the respondent Monique,,268,2350
507, the expert Barron, the expert Ashley,,47412,20899
508, by the respondent Paschinger, by the respondent Darryl,,3889,75
509, by the applicant's representative Jakupovic, by the applicant's representative Yolanda,,17215,5282
510, by the applicant's representative Vedide, by the applicant's representative Kelsey,,485,4397
511, case and advocate Osman, case and advocate Tamara,,805,3301
512, by the applicant's representative Urszula, by the applicant's representative Phyllis,,4712,271
513, by the applicant Fejde, by the applicant Rebekah,,2934,993
514, by the applicant's representative Hanne, by the applicant's representative Maureen,,710,49851
515, case and advocate Korgul, case and advocate Rachael,,377,3010
516, by the applicant Technology, by the applicant Thomas,,8987,5658
517, was represented by Halim, was represented by Caitlin,,320,2815
518, the expert Johannes, the expert Tyler,,38579,14886
519, case and advocate Lang, case and advocate Rita,,16332,42605
520, case and advocate Erdim, case and advocate Tracey,,320,25415
521, the expert SOJKA, the expert Kaitlyn,,25123,6213
522, case and advocate Fikri, case and advocate Darlene,,380,1734
523, a court designated by Helmut, a court designated by Kristina,,21973,1437
524, by the applicant Bergemann, by the applicant Katelyn,,1236,77
525, by the applicant Convening, by the applicant Alejandra,,278,15918
526, by the applicant's representative Philippe, by the applicant's representative Steven,,39393,8239
527, the expert Balbas, the expert Brittney,,12093,1681
528, case and advocate François, case and advocate Timothy,,50208,22283
529, by the applicant Christian, by the applicant Andrew,,4302,6858
530, a court designated by Lorraine, a court designated by Zachary,,23440,560
531, by the applicant's representative Biçer, by the applicant's representative Darlene,,263,1734
532, by the respondent Borrego, by the respondent Priscilla,,2188,5049
533, by the applicant Steiger, by the applicant Debra,,8254,430
534, case and advocate Leach, case and advocate Kelsey,,620,4397
535, a court designated by Ganna, a court designated by Shelia,,7697,544
536, the expert Şan, the expert Yolanda,,272,5282
537, case and advocate Thune, case and advocate Briana,,1726,2271
538, by the applicant Hagstrom, by the applicant Kristin,,20282,259
539, by the applicant's representative Bessire, by the applicant's representative Jocelyn,,557,6213
540, a court designated by Martina, a court designated by Kristina,,1437,1437
541, case and advocate Michaelidou, case and advocate Gabriella,,280,12627
542, case and advocate Ataman, case and advocate Sheri,,10546,72
543, the expert Aslan, the expert Doris,,9620,271
544, the expert Uğur, the expert Tabitha,,333,64
545, a court designated by Brooks, a court designated by Jonathan,,17704,11232
546, case and advocate Musa, case and advocate Jasmine,,64,3810
547, case and advocate Tendik, case and advocate Rhonda,,1134,13533
548, was represented by Blum, was represented by Briana,,388,2271
549, by the respondent Almesberger, by the respondent Rachael,,21041,3010
550, a court designated by Saim, a court designated by Gail,,1385,603
551, the expert Şenses, the expert Stacie,,4541,494
552, was represented by Bono, was represented by Sheri,,78,72
553, case and advocate Lubberger, case and advocate Angelica,,21041,3970
554, by the applicant Donnell, by the applicant Monique,,10076,2350
555, the expert Picasso, the expert Erika,,28372,28716
556, the expert Nugent, the expert Brianna,,298,7697
557, by the respondent Savvas, by the respondent Colleen,,11017,20042
558, the expert Federal, the expert Lisa,,5618,15378
559, was represented by Granberg, was represented by Norma,,3900,64
560, by the respondent Uli, by the respondent Mindy,,4528,88
561, by the applicant Refik, by the applicant Sherry,,1134,563
562, by the applicant Bertelsen, by the applicant Lacey,,25328,25415
563, case and advocate Andreas, case and advocate Edward,,33728,10443
564, the expert Sofiika, the expert Reginald,,9232,67
565, by the applicant's representative Janusz, by the applicant's representative Rebekah,,89,993
566, by the applicant Alsaker, by the applicant Abigail,,3110,603
567, by the applicant Lizut, by the applicant Kendra,,315,430
568, by the respondent Türmen, by the respondent Darryl,,3653,75
569, case and advocate Yule, case and advocate Rhonda,,2261,13533
570, case and advocate Brigitte, case and advocate Kelli,,2654,23225
571, a court designated by Muzik, a court designated by Desiree,,47303,68
572, a court designated by Gierlinger, a court designated by Kaitlin,,33550,2815
573, the expert Evi, the expert Mariah,,72,9520
574, by the respondent née, by the respondent Ruben,,22161,268
575, the expert Alois, the expert Kayla,,10924,5031
576, case and advocate door, case and advocate Angela,,3420,17799
577, was represented by Melchior, was represented by Mikayla,,1504,5031
578, the expert Diocese, the expert Jasmine,,31292,3810
579, by the applicant's representative Mikołaj, by the applicant's representative Mikayla,,1228,5031
580, case and advocate Pfieffer, case and advocate Adrienne,,36761,710
581, case and advocate Karsten, case and advocate Kristopher,,26400,8803
582, the expert Griffiths, the expert Colton,,82,1122
583, a court designated by Carrillo, a court designated by Tonya,,16111,64
584, the expert Minelli, the expert Micheal,,15516,282
585, a court designated by Hunt, a court designated by Bryan,,12937,17857
586, by the respondent Serene, by the respondent Jody,,710,1118
587, by the respondent Koç, by the respondent Kelsey,,16175,4397
588, by the applicant Lorente, by the applicant Darryl,,68,75
589, was represented by HAINES, was represented by Yolanda,,1546,5282
590, by the applicant Conroy, by the applicant Kayla,,3287,5031
591, by the applicant's representative Hermann, by the applicant's representative Bethany,,77,1092
592, a court designated by Stable, a court designated by Jody,,540,1118
593, was represented by Brough, was represented by Jeanette,,740,5857
594, by the respondent Boillat, by the respondent Yvonne,,265,710
595, was represented by Stabla, was represented by Alejandro,,5031,47983
596, the expert Pallieri, the expert Joanne,,29864,21952
597, case and advocate Keating, case and advocate Andres,,803,411
598, the expert Ladner, the expert Cassie,,1008,494
599, by the respondent Popović, by the respondent Rachael,,38325,3010
600, the expert Akcay, the expert Yvonne,,323,710
601, by the applicant Allan, by the applicant Victoria,,31908,12313
602, case and advocate Flanagan, case and advocate Brandi,,7329,72
603, by the applicant's representative Börger, by the applicant's representative Rachael,,1362,3010
604, by the applicant Öneren, by the applicant Kaitlin,,14226,2815
605, was represented by MANGAN, was represented by Rachael,,1565,3010
606, by the applicant's representative McGuinness, by the applicant's representative Joanna,,32990,7697
607, by the applicant Bartlett, by the applicant Marissa,,15503,13808
608, was represented by Stein, was represented by David,,15215,3271
609, case and advocate Grace, case and advocate Russell,,16156,11563
610, was represented by restaurant, was represented by Danielle,,7072,39808
611, case and advocate Worm, case and advocate Michael,,28505,3899
612, the expert Metin, the expert Renee,,259,1453
613, by the applicant Gabl, by the applicant Zachary,,75,560
614, was represented by Gerhard, was represented by Kristin,,10424,259
615, by the applicant's representative Altay, by the applicant's representative Kylie,,323,494
616, by the applicant Mellor, by the applicant Kristy,,273,88
617, the expert Yasin, the expert Latoya,,259,23790
618, the expert militaire, the expert Ruben,,7626,268
619, by the respondent Nisse, by the respondent Kelsey,,20782,4397
620, a court designated by Rolf, a court designated by Gabrielle,,4024,293
621, a court designated by Lester, a court designated by Karen,,36508,18678
622, by the respondent Abrahamian, by the respondent Karla,,666,5031
623, the expert Nouri, the expert Erika,,10300,28716
624, the expert Webbs, the expert Mindy,,1443,88
625, a court designated by Ghelani, a court designated by Tabitha,,3216,64
626, by the applicant's representative Todd, by the applicant's representative Michael,,14377,3899
627, the expert Remziye, the expert Kaitlyn,,5948,6213
628, by the applicant Surman, by the applicant Brittney,,805,1681
629, the expert Kuru, the expert Yvette,,14717,33573
630, by the applicant Bayram, by the applicant Kristie,,859,494
631, by the applicant's representative Ayten, by the applicant's representative Stacey,,1452,25415
632, case and advocate Delcourt, case and advocate Stefanie,,22230,494
633, by the respondent Jeanine, by the respondent Bethany,,500,1092
634, case and advocate Templeman, case and advocate Kelli,,805,23225
635, a court designated by Opsahl, a court designated by Collin,,15668,259
636, by the applicant Eminagaoglu, by the applicant Gwendolyn,,49006,34742
637, by the applicant Timothy, by the applicant Phillip,,22283,29470
