,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
492, by the applicant's representative Schubert, by the applicant's representative Yolanda,,529,9817
493, by the respondent Duman, by the respondent Alyssa,,7136,52107
494, the expert Fuller, the expert Michael,,70469,7937
495, by the applicant Gemalmaz, by the applicant Katelyn,,1370,77
496, by the applicant's representative Grant, by the applicant's representative Brandon,,23736,31766
497, was represented by Kahraman, was represented by Reginald,,276,67
498, the expert Richardson, the expert Vernon,,45723,59137
499, by the applicant Pearman, by the applicant Ashlee,,1515,8501
500, by the applicant's representative Husain, by the applicant's representative Angelica,,466,3001
501, case and advocate Lloyd, case and advocate Janet,,45196,53665
502, by the respondent Erkol, by the respondent Caitlin,,51452,3732
503, a court designated by Sakine, a court designated by Leroy,,482,2253
504, the expert Kirk, the expert Heather,,31346,46263
505, a court designated by Timuçin, a court designated by Yolanda,,258,9817
506, case and advocate Nowicky, case and advocate Melinda,,18964,17416
507, by the applicant Eşim, by the applicant Mathew,,127468,365
508, by the applicant Marie, by the applicant Lindsey,,32016,64279
509, by the respondent Pax, by the respondent Mark,,70321,4389
510, by the respondent Ünal, by the respondent Tanya,,41978,24074
511, case and advocate Christof, case and advocate Robyn,,1055,1872
512, case and advocate Olaf, case and advocate Karina,,2577,2210
513, was represented by Janas, was represented by Sheryl,,300,45025
514, was represented by Jag, was represented by Jasmine,,29411,81352
515, by the respondent Wallman, by the respondent Zachary,,1515,658
516, case and advocate Danelius, case and advocate Katelyn,,9156,77
517, a court designated by Handerek, a court designated by Tammy,,27626,2408
518, case and advocate Beşir, case and advocate Loretta,,404,2565
519, a court designated by Songül, a court designated by Tamara,,35524,5059
520, by the applicant Regner, by the applicant Zachary,,1194,658
521, by the applicant Avebury, by the applicant Mindy,,19603,88
522, by the applicant's representative Divier, by the applicant's representative Alyssa,,1268,52107
523, by the respondent Kulik, by the respondent Brianna,,1579,12642
524, case and advocate Höpfel, case and advocate Rebekah,,301,1466
525, the expert WEGENER, the expert Tabitha,,12265,64
526, by the applicant's representative Medalen, by the applicant's representative Jonathon,,268,23941
527, by the applicant's representative Gunilla, by the applicant's representative Nichole,,6241,1263
528, by the applicant's representative Pakelli, by the applicant's representative Brittney,,20508,3437
529, by the applicant's representative Gryziecka, by the applicant's representative Yolanda,,96257,9817
530, case and advocate Reusch, case and advocate Felicia,,51078,24024
531, the expert Tell, the expert Jessica,,24647,32367
532, the expert Monika, the expert Jeffery,,11496,722
533, case and advocate Granberg, case and advocate Sherri,,7725,461
534, by the respondent Butt, by the respondent Ryan,,69349,13646
535, by the respondent Habibe, by the respondent Briana,,23549,3362
536, case and advocate Çirim, case and advocate Brandi,,61372,72
537, the expert Melin, the expert Jeffery,,258,722
538, by the respondent Gönül, by the respondent Kaitlin,,35524,3732
539, case and advocate Erro, case and advocate Nathaniel,,299,12046
540, by the applicant's representative Tural, by the applicant's representative Zachary,,4176,658
541, the expert Nußberger, the expert Jocelyn,,48020,91509
542, case and advocate Memet, case and advocate Briana,,295,3362
543, was represented by Garcia, was represented by Christopher,,37710,24986
544, case and advocate Greve, case and advocate Zachary,,586,658
545, the expert Genç, the expert Heather,,138734,46263
546, by the respondent Miguel, by the respondent Haley,,45891,67711
547, by the applicant Neve, by the applicant Stacie,,586,46283
548, the expert Arne, the expert Tammy,,811,2408
549, by the applicant's representative Nazmi, by the applicant's representative Joann,,8155,1020
550, was represented by Åke, was represented by Tanya,,440,24074
551, was represented by Tsfayo, was represented by Katelyn,,75980,77
552, case and advocate Selim, case and advocate Mackenzie,,318,56863
553, a court designated by Elaine, a court designated by Gloria,,82147,74993
554, was represented by Ünlü, was represented by Yvonne,,2391,28952
555, case and advocate Altuntov, case and advocate Makayla,,859,4260
556, by the applicant Janusz, by the applicant Tammy,,69391,2408
557, a court designated by Witt, a court designated by Eric,,82176,16247
558, by the applicant's representative Lorraine, by the applicant's representative Terri,,90022,461
559, by the applicant Humphries, by the applicant Kristina,,4019,2210
560, the expert Eren, the expert Tanya,,1440,24074
561, by the applicant Ege, by the applicant Briana,,709,3362
562, case and advocate Hooper, case and advocate Micheal,,3296,278
563, a court designated by Eriksson, a court designated by Zachary,,29931,658
564, by the applicant Bitgin, by the applicant Abigail,,8163,84206
565, by the respondent Krasuska, by the respondent Gwendolyn,,4554,1872
566, case and advocate Blunden, case and advocate Caitlyn,,22157,18013
567, the expert Michaelides, the expert Krystal,,3341,13946
568, case and advocate Aycan, case and advocate Phyllis,,276,285
569, case and advocate Mellor, case and advocate Kelsey,,269,92467
570, was represented by Nuriye, was represented by Mikayla,,9011,4260
571, by the respondent Varol, by the respondent Mandy,,337,13331
572, by the applicant's representative Orr, by the applicant's representative Danielle,,86019,71616
573, by the applicant Elorza, by the applicant Jocelyn,,4360,91509
574, by the applicant Caher, by the applicant Tricia,,261,24024
575, a court designated by Rory, a court designated by Michael,,82321,7937
576, by the respondent Bengt, by the respondent Krista,,83,64
577, by the applicant's representative Geoffrey, by the applicant's representative April,,88139,5813
578, by the applicant's representative Mcilroy, by the applicant's representative Katelyn,,3352,77
579, by the applicant's representative Cancio, by the applicant's representative Kendra,,815,956
580, case and advocate hearings, case and advocate Joseph,,44248,15115
581, was represented by Nigel, was represented by Dorothy,,65816,72558
582, was represented by Ahmed, was represented by Jennifer,,40669,29650
583, the expert Elisabet, the expert Tracie,,10237,46283
584, by the applicant's representative Canan, by the applicant's representative Colton,,276,777
585, by the applicant's representative Berisha, by the applicant's representative Melinda,,34940,17416
586, was represented by Sedley, was represented by Colleen,,3179,39662
587, by the respondent Woods, by the respondent Michael,,34748,7937
588, a court designated by Sevil, a court designated by Hailey,,45252,17801
589, the expert İşler, the expert Brianna,,1536,12642
590, by the respondent Seweryn, by the respondent Aimee,,77,68
591, case and advocate Benner, case and advocate Erika,,1194,40454
592, by the respondent Akgül, by the respondent Yolanda,,35524,9817
593, a court designated by Branch, a court designated by Jerry,,25119,28708
594, by the respondent Sami, by the respondent Zachary,,72,658
595, case and advocate Herberg, case and advocate Kristie,,7725,645
596, was represented by Neville, was represented by Laura,,81235,29828
597, was represented by Barras, was represented by Breanna,,300,12642
598, was represented by Bilgen, was represented by Shawna,,4370,3376
599, by the applicant's representative Morris, by the applicant's representative Sara,,29183,42920
600, the expert Elias, the expert Jason,,85656,18477
601, by the applicant Scriven, by the applicant Erika,,2071,40454
602, the expert Gülcan, the expert Kristin,,4814,258
603, by the applicant's representative Calvert, by the applicant's representative Sherri,,1621,461
604, a court designated by Pantiru, a court designated by Rebekah,,84,1466
605, by the applicant's representative Joe, by the applicant's representative Mary,,12846,10244
606, by the applicant Smith, by the applicant Kevin,,9082,16364
607, by the applicant's representative Litwin, by the applicant's representative Alyssa,,7526,52107
608, a court designated by Christopher, a court designated by Devon,,24986,59334
609, a court designated by Aişe, a court designated by Zachary,,129053,658
610, by the applicant's representative Ngo, by the applicant's representative Samuel,,126949,31907
611, a court designated by Keziban, a court designated by Rebekah,,33779,1466
612, by the respondent Tibet, by the respondent Alexis,,44161,58961
613, by the applicant's representative Avni, by the applicant's representative Bethany,,7751,3767
614, the expert Liechti, the expert Loretta,,10251,2565
615, by the applicant's representative Bafia, by the applicant's representative Jeanette,,48451,6535
616, by the applicant Bekir, by the applicant Kayla,,404,4260
617, case and advocate Serhat, case and advocate Zachary,,9198,658
618, a court designated by Şaban, a court designated by Sabrina,,38165,39971
619, by the applicant's representative Runham, by the applicant's representative Hailey,,5604,17801
620, was represented by Nazif, was represented by Tammy,,333,2408
621, by the applicant Ryssdal, by the applicant Katelyn,,51547,77
622, case and advocate Incyan, case and advocate Briana,,8339,3362
623, case and advocate Karen, case and advocate Carmen,,34645,69958
624, the expert Carter, the expert Ashley,,24563,37118
625, case and advocate Aydoğan, case and advocate Kayla,,127523,4260
626, by the applicant's representative Justice, by the applicant's representative Andrew,,11745,13615
627, case and advocate Latham, case and advocate Darrell,,68376,16285
628, by the applicant's representative Mackle, by the applicant's representative Kristin,,273,258
